product_id,product_name,price,stock,category
PRD010849,Bumbu Racik Indofood Sayur Asem,2500,76,Bumbu
PRD010850,Aqua Gelas 240ml,Rp 1000,,Minuman
PRD010851,Indomie Kuah Ayam Bawang,Rp 2800,97,Makanan
PRD010852,Aqua Galon, 21000 ,43,Minuman
PRD010853,Kecap Bango Pouch 220ml,11000,15.0,Bumbu
PRD010854,Rokok Sampoerna Mild,,2,Rokok
PRD010855,Shampo Clear Sachet,1500,81.0,Perawatan Pribadi
PRD010856,Sabun Lux Mawar, 4500 ,18,Perawatan Pribadi
PRD010857,Minyak Filma 2L,34000.00,78,Sembako
PRD010858,Sabun Mandi Dettol,5000,27,Perawatan Pribadi
PRD010859,Minyak Sania 2L,Rp 34500,,Sembako
PRD010860,Indomie Kuah Ayam Bawang,Rp 2.800,16.0,Makanan
PRD010861,Shampo Clear Sachet, 1500 ,26,Perawatan Pribadi
PRD010862,Garam Refina 250g,Rp 3500,70,Bumbu
PRD010863,Baterai ABC Sedang (2 pcs),Rp 10000,73,Lainnya
PRD010864,Kopi Luwak White Koffie,2000,95,Minuman
,Tisu Tessa 250s,Rp 17000,16,Lainnya
PRD010866,Tisu Paseo 250s,Rp 18500,10,Lainnya
PRD010867,Tisu Tessa 250s,Rp 17.000,96,Lainnya
PRD010868,Saus Sambal Indofood 340ml, 14500 ,16.0,Bumbu
PRD010869,Tisu Tessa 250s,17000,60,Lainnya
PRD010870,,,91,Lainnya
PRD010871,Sabun Cuci Piring Sunlight 460ml,11000.00,60,Pembersih
PRD010872,Shampo Sunsilk Sachet,Rp 1500,69,Perawatan Pribadi
PRD010873,Bumbu Racik Indofood Nasi Goreng,Rp 2.500,96,Bumbu
PRD010874,Kopi Kapal Api Sachet,Rp 1500,43,Minuman
PRD010875,Minyak Filma 2L,34000,-56,Sembako
PRD010876,Obat Nyamuk Hit Spray,35000.00,53,Lainnya
PRD010877,Sabun Nuvo Biru,3500,6,Perawatan Pribadi
PRD010878,Pasta Gigi Ciptadent 190g,Rp 10.000,68,Perawatan Pribadi
PRD010879,Rokok Sampoerna Mild,30000,8,Rokok
PRD010880,,4000.00,5,Minuman
PRD010881,Sabun Cuci Piring Mama Lemon 400ml,9500,93,Pembersih
PRD010882,Beras Ramos 5kg, 65000 ,21,Sembako
PRD010883,Shampo Clear Sachet,1500.00,75,Perawatan Pribadi
PRD010884,Beras Rojolele 5kg,Rp 67.000,38,Sembako
PRD010885,Saus Sambal Indofood 340ml,14500,87,Bumbu
PRD010886,Mie Sedap Goreng,2900.00,94,Makanan
PRD010887,Le Minerale 600ml,3500,48,Minuman
PRD010888,Sabun Cuci Piring Sunlight 460ml,,,Pembersih
PRD010889,Susu Dancow Sachet,Rp 3.500,83.0,Minuman
PRD010890,Margarin Forvita 200g,Rp 7000,8,Sembako
PRD010891,Susu Indomilk Sachet,1500,4.0,Minuman
PRD010892,Garam Kapal 250g,3000.00,23,Bumbu
PRD010893,,Rp 11000,26,Bumbu
PRD010894,Shampo Lifebuoy Sachet,1000,96,Perawatan Pribadi
PRD010895,,4000,59,Minuman
PRD010896,Pasta Gigi Pepsodent 190g,12500,16,Perawatan Pribadi
PRD010897,Kopi ABC Susu,Rp 1500,12.0,Minuman
PRD010898,Pembalut Charm Cooling Fresh, 18000 ,79,Perawatan Pribadi
PRD010899,Sprite Botol 390ml,Rp 5.000,13,Minuman
PRD010900,Pembersih Lantai Wipol 750ml,Rp 18000,-79,Pembersih
PRD010901,Tepung Terigu Segitiga Biru 1kg,Rp 13000,50,Sembako
,Susu Dancow Sachet,Rp 3500,84,Minuman
PRD010903,Indomie Kuah Ayam Bawang, 2800 ,3,Makanan
PRD010904,Baterai ABC Sedang (2 pcs),Rp 10.000,69,Lainnya
,Sabun Cuci Piring Sunlight 460ml,11000,85,Pembersih
PRD010906,Teh Sariwangi Celup, 6500 ,33,Minuman
PRD010907,Sabun Cuci Piring Mama Lemon 400ml,Rp 9.500,43,Pembersih
PRD010908,Minyak Filma 2L,34000.00,37,Sembako
PRD010909,Beras Ramos 5kg,65000,68,Sembako
PRD010910,Tisu Tessa 250s,Rp 17.000,91.0,Lainnya
,Tisu Tessa 250s,17000.00,40,Lainnya
PRD010912,Beras Ramos 5kg,65000,11,Sembako
PRD010913,Rokok Djarum Super,Rp 22.000,40,Rokok
PRD010914,Gula Curah 1kg,15000.00,77,Sembako
PRD010915,Obat Nyamuk Hit Spray,35000.00,,Lainnya
PRD010916,Pasta Gigi Ciptadent 190g,10000,62,Perawatan Pribadi
PRD010917,Indomie Kari Ayam,Rp 2.800,-1,Makanan
PRD010918,Minyak Curah 1L,16000.00,38,Sembako
,Indomie Kari Ayam,2800.00,5,Makanan
PRD010920,Margarin Blue Band 200g,9500.00,2,Sembako
PRD010921,Teh Celup Sosro,7000,18.0,Minuman
PRD010922,Bumbu Racik Indofood Sayur Asem,Rp 2.500,51,Bumbu
PRD010923,Korek Api Gas Tokai,3000,-1,Lainnya
PRD010924,Tisu Tessa 250s,17000,93,Lainnya
PRD010925,Margarin Blue Band 200g,9500,-55,Sembako
PRD010926,Pembalut Charm Cooling Fresh,Rp 18000,,Perawatan Pribadi
PRD010927,Sabun Cuci Piring Mama Lemon 400ml,9500,69,
PRD010928,Teh Sariwangi Celup,Rp 6.500,76,Minuman
PRD010929,Kecap ABC Pouch 220ml,9500,61,Bumbu
PRD010930,Indomie Kuah Soto,2800,35,Makanan
PRD010931,Popok MamyPoko Pants M,55000,87,Perawatan Bayi
PRD010932,Kopi Nescafe Classic, 5000 ,86,Minuman
PRD010933,Kecap Bango Pouch 220ml,11000.00,19,Bumbu
PRD010934,,Rp 3.000,99,
PRD010935,Pembalut Charm Cooling Fresh,Rp 18.000,52,Perawatan Pribadi
PRD010936,Aqua Gelas 240ml,1000,53,Minuman
PRD010937,Shampo Sunsilk Sachet, 1500 ,24,Perawatan Pribadi
PRD010938,Sabun Lifebuoy Merah,Rp 4000,16,Perawatan Pribadi
PRD010939,Teh Pucuk Harum 350ml,,63,Minuman
PRD010940,Kopi Kapal Api Sachet,1500,7,Minuman
,Tepung Beras Rose Brand 500g,Rp 7500,12,Sembako
PRD010942,Deterjen Attack Jaz1 800g,19000,70,Pembersih
PRD010943,Kopi Torabika Susu,Rp 1500,-46,Minuman
PRD010944,Kopi Luwak White Koffie, 2000 ,85,Minuman
PRD010945,,Rp 17.000,33.0,Lainnya
PRD010946,Susu Indomilk Sachet,1500,79,Minuman
PRD010947,Pasta Gigi Ciptadent 190g,10000.00,23,Perawatan Pribadi
PRD010948,Sikat Gigi Formula,Rp 6000,64,Perawatan Pribadi
PRD010949,Deterjen Daia 850g,Rp 18.500,22,Pembersih
PRD010950,Susu Dancow Sachet,3500,51,Minuman
PRD010951,Susu Frisian Flag Sachet,Rp 1.500,30,Minuman
PRD010952,,Rp 67.000,92,Sembako
PRD010953,Pasta Gigi Ciptadent 190g,Rp 10000,74,Perawatan Pribadi
PRD010954,Sprite Botol 390ml,Rp 5000,29,Minuman
PRD010955,Rokok Surya 16,31000,43,Rokok
PRD010956,Pasta Gigi Ciptadent 190g, 10000 ,31,Perawatan Pribadi
PRD010957,Rokok Sampoerna Mild,Rp 30.000,-31,Rokok
PRD010958,Beras Pandan Wangi 5kg,Rp 70000,87,Sembako
PRD010959,Sprite Botol 390ml,5000,25,Minuman
PRD010960,Indomie Goreng,3000.00,1,Makanan
PRD010961,Saus Sambal ABC 340ml,Rp 15.000,96,Bumbu
PRD010962,Pasta Gigi Ciptadent 190g,Rp 10000,17,Perawatan Pribadi
PRD010963,Saus Sambal ABC 340ml,15000,3,Bumbu
PRD010964,Tisu Tessa 250s,Rp 17000,91,Lainnya
PRD010965,Margarin Forvita 200g,7000.00,28,Sembako
PRD010966,Rokok Sampoerna Mild,Rp 30.000,51.0,Rokok
PRD010967,Popok MamyPoko Pants M,55000,21,Perawatan Bayi
PRD010968,Susu Bear Brand,Rp 10.500,54,Minuman
PRD010969,Susu Dancow Sachet, 3500 ,65,Minuman
PRD010970,,18000,63,Perawatan Pribadi
PRD010971,Kecap Bango Pouch 220ml,11000,53,Bumbu
PRD010972,Mie Sedap Goreng,2900.00,-34,Makanan
PRD010973,Bumbu Racik Indofood Nasi Goreng,Rp 2500,20,Bumbu
PRD010974,Indomie Kuah Ayam Bawang,2800.00,81,Makanan
PRD010975,Saus Sambal ABC 340ml,,48,Bumbu
PRD010976,Margarin Forvita 200g, 7000 ,30,Sembako
PRD010977,Bumbu Racik Indofood Nasi Goreng,2500.00,52,Bumbu
PRD010978,Gula Curah 1kg,Rp 15000,24,Sembako
PRD010979,Le Minerale 600ml,,69,Minuman
PRD010980,Pembersih Lantai Wipol 750ml,,24,Pembersih
PRD010981,Deterjen Attack Jaz1 800g,19000,4,Pembersih
PRD010982,Kapur Barus Bagus, 15000 ,67,Lainnya
PRD010983,Deterjen Daia 850g,Rp 18.500,0,Pembersih
PRD010984,Indomie Kari Ayam,Rp 2.800,69,Makanan
PRD010985,Deterjen Daia 850g,Rp 18500,53,Pembersih
PRD010986,Garam Refina 250g,Rp 3500,24,Bumbu
PRD010987,Kopi ABC Susu,1500,-53,Minuman
PRD010988,Gula Pasir Gulaku 1kg,16000,87,Sembako
PRD010989,Popok Sweety Bronze Pants L,Rp 48.000,99,Perawatan Bayi
PRD010990,Korek Api Gas Tokai, 3000 ,,Lainnya
PRD010991,Gula Pasir Gulaku 1kg,16000.00,26,Sembako
PRD010992,Baterai ABC Sedang (2 pcs),Rp 10.000,30,Lainnya
PRD010993,Minyak Sania 2L,Rp 34.500,31,Sembako
PRD010994,Popok MamyPoko Pants M,55000,50,Perawatan Bayi
PRD010995,Obat Nyamuk Hit Spray,35000.00,,Lainnya
PRD010996,Pasta Gigi Pepsodent 190g,Rp 12500,56,Perawatan Pribadi
PRD010997,Pembalut Charm Cooling Fresh,Rp 18.000,58,Perawatan Pribadi
PRD010998,Garam Kapal 250g,3000,34,Bumbu
PRD010999,Susu Bear Brand, 10500 ,15,Minuman
PRD011000,Tepung Tapioka Rose Brand 500g,Rp 8.000,9,Sembako
