tbl_product_id,nama_lengkap_produk,harga_jual_per_unit,jumlah_stok_tersedia,kategori_produk
,Obat Nyamuk Hit Spray,35000.00,27,Lainnya
PRD130854,,Rp 7000,5,Minuman
PRD130855,Kecap Bango Pouch 220ml,11000,68,Bumbu
PRD130856,Mie Sedap Goreng,Rp 2900,99,
PRD130857,Kapur Barus Bagus,Rp 15.000,95,Lainnya
PRD130858,Tepung Terigu Segitiga Biru 1kg,Rp 13000,58,Sembako
,Indomie Goreng,3000,-35,Makanan
PRD130860,Indomie Kari Ayam,Rp 2800,15,Makanan
PRD130861,Deterjen Attack Jaz1 800g,19000,24,Pembersih
PRD130862,Rokok Marlboro Merah,Rp 38000,60.0,Rokok
,Garam Kapal 250g,3000,65,Bumbu
PRD130864,Saus Sambal ABC 340ml,15000,65,Bumbu
PRD130865,Indomie Kari Ayam,Rp 2.800,27,Makanan
PRD130866,Pembalut Charm Cooling Fresh,Rp 18.000,32,Perawatan Pribadi
PRD130867,Aqua Gelas 240ml,Rp 1000,25,Minuman
PRD130868,Pembalut Charm Cooling Fresh,Rp 18.000,-79,Perawatan Pribadi
PRD130869,,9500.00,24,Pembersih
PRD130870,Shampo Sunsilk Sachet,Rp 1.500,29,Perawatan Pribadi
PRD130871,Deterjen Attack Jaz1 800g,19000,76,Pembersih
PRD130872,Susu Bear Brand, 10500 ,-13,Minuman
PRD130873,Sprite Botol 390ml,5000,-62,Minuman
PRD130874,Kecap ABC Pouch 220ml,Rp 9.500,15,Bumbu
PRD130875,Deterjen Attack Jaz1 800g,19000.00,23,Pembersih
PRD130876,Pembalut Laurier Relax Night,20000.00,,Perawatan Pribadi
PRD130877,Sabun Cuci Piring Sunlight 460ml,11000,85,Pembersih
PRD130878,Shampo Pantene Sachet,1500.00,39,
PRD130879,Beras Pandan Wangi 5kg, 70000 ,-11,Sembako
PRD130880,Deterjen Rinso Anti Noda 700g,22000.00,30,Pembersih
PRD130881,Saus Sambal Indofood 340ml,14500.00,81,Bumbu
,Susu Frisian Flag Sachet,Rp 1.500,-89,Minuman
PRD130883,Susu Frisian Flag Sachet,Rp 1500,10,Minuman
PRD130884,Saus Sambal Indofood 340ml,14500,95,Bumbu
PRD130885,Popok MamyPoko Pants M,55000.00,76,Perawatan Bayi
PRD130886,Minyak Bimoli 2L,35000.00,87,Sembako
PRD130887,Kopi Luwak White Koffie,,97,Minuman
PRD130888,, 3000 ,7,Makanan
PRD130889,Gula Curah 1kg,15000,54,Sembako
PRD130890,Mie Sedap Goreng, 2900 ,94,Makanan
PRD130891,Popok MamyPoko Pants M,Rp 55000,38,Perawatan Bayi
PRD130892,Popok MamyPoko Pants M,55000.00,38,Perawatan Bayi
PRD130893,Susu Frisian Flag Sachet,1500.00,15,Minuman
PRD130894,,5000,22,Minuman
PRD130895,Shampo Clear Sachet,,100,Perawatan Pribadi
PRD130896,Aqua Galon,21000,63,Minuman
PRD130897,Minyak Sania 2L,Rp 34500,12,Sembako
PRD130898,Pembersih Lantai Super Pell 770ml,13500,-27,Pembersih
PRD130899,Obat Nyamuk Hit Spray,35000,0,Lainnya
,Deterjen Daia 850g,Rp 18500,22,Pembersih
PRD130901,Indomie Kuah Soto,2800,10.0,
PRD130902,Kopi Luwak White Koffie,2000.00,56,Minuman
PRD130903,Kopi Luwak White Koffie,2000,79,Minuman
PRD130904,Minyak Sania 2L,34500,8,Sembako
PRD130905,,,11,Perawatan Pribadi
PRD130906,Popok Sweety Bronze Pants L,Rp 48.000,97,Perawatan Bayi
PRD130907,Popok MamyPoko Pants M,,46,Perawatan Bayi
PRD130908,Aqua Botol 600ml, 3500 ,-92,Minuman
PRD130909,Sabun Nuvo Biru,Rp 3.500,11,Perawatan Pribadi
,Popok Sweety Bronze Pants L, 48000 ,34,Perawatan Bayi
PRD130911,Garam Kapal 250g,Rp 3.000,17,Bumbu
PRD130912,Saus Sambal Indofood 340ml,14500,-40,
PRD130913,Sabun Lifebuoy Merah,Rp 4000,87.0,Perawatan Pribadi
,Kopi ABC Susu,1500,3,Minuman
PRD130915,Saus Sambal ABC 340ml,Rp 15.000,41,Bumbu
PRD130916,Susu Frisian Flag Sachet,Rp 1.500,,Minuman
PRD130917,Indomie Goreng,3000,-71,Makanan
PRD130918,Gula Curah 1kg,Rp 15000,63,Sembako
PRD130919,Teh Sariwangi Celup,Rp 6.500,73,Minuman
PRD130920,Tepung Beras Rose Brand 500g,7500.00,52,Sembako
PRD130921,Aqua Botol 600ml,Rp 3.500,71,Minuman
PRD130922,Teh Sariwangi Celup,6500,11,Minuman
PRD130923,Gula Pasir Gulaku 1kg,16000.00,25,Sembako
PRD130924,Tepung Terigu Segitiga Biru 1kg,13000,91,Sembako
PRD130925,,Rp 35000,68,Sembako
PRD130926,Deterjen Attack Jaz1 800g, 19000 ,16.0,Pembersih
PRD130927,Coca Cola Botol 390ml,5000.00,23,Minuman
PRD130928,Tisu Tessa 250s, 17000 ,1,Lainnya
PRD130929,Rokok Djarum Super,22000.00,68,Rokok
PRD130930,Deterjen Rinso Anti Noda 700g, 22000 ,97,Pembersih
PRD130931,Saus Sambal Indofood 340ml,14500.00,28,Bumbu
PRD130932,,Rp 3.500,51,Perawatan Pribadi
PRD130933,Minyak Bimoli 2L,35000,25,Sembako
PRD130934,Susu Bear Brand,10500,47,Minuman
PRD130935,Sprite Botol 390ml,5000,88,Minuman
PRD130936,Tisu Paseo 250s,18500.00,-62,
PRD130937,Minyak Bimoli 2L, 35000 ,100.0,Sembako
PRD130938,Bumbu Racik Indofood Sayur Asem,Rp 2500,21,Bumbu
PRD130939,Tepung Terigu Segitiga Biru 1kg,13000,68.0,Sembako
PRD130940,Tepung Beras Rose Brand 500g,7500.00,70,Sembako
PRD130941,Le Minerale 600ml,Rp 3.500,20,Minuman
PRD130942,Aqua Gelas 240ml,Rp 1.000,-22,Minuman
PRD130943,Susu Indomilk Sachet,Rp 1500,22,Minuman
PRD130944,Sabun Nuvo Biru,3500.00,99,Perawatan Pribadi
PRD130945,Pembersih Lantai Wipol 750ml,,,Pembersih
PRD130946,Kopi ABC Susu,Rp 1500,68.0,Minuman
PRD130947,Sabun Lux Mawar,4500.00,15,Perawatan Pribadi
PRD130948,Popok Sweety Bronze Pants L,48000.00,20,Perawatan Bayi
PRD130949,Obat Nyamuk Hit Spray,35000,67,Lainnya
PRD130950,Teh Pucuk Harum 350ml,Rp 4000,79,Minuman
PRD130951,Shampo Sunsilk Sachet,,43,Perawatan Pribadi
PRD130952,Kopi Luwak White Koffie,Rp 2.000,69,Minuman
PRD130953,Shampo Pantene Sachet,,,Perawatan Pribadi
PRD130954,Gula Pasir Gulaku 1kg,Rp 16000,-56,Sembako
PRD130955,Kecap ABC Pouch 220ml,Rp 9.500,29.0,Bumbu
PRD130956,Rokok Sampoerna Mild,Rp 30.000,32,
PRD130957,Saus Sambal ABC 340ml,15000,69,Bumbu
PRD130958,Baterai ABC Sedang (2 pcs),Rp 10000,86,Lainnya
PRD130959,Kopi Luwak White Koffie,Rp 2.000,18,Minuman
PRD130960,Bumbu Racik Indofood Sayur Asem,Rp 2.500,68,Bumbu
PRD130961,Garam Refina 250g,Rp 3.500,36,Bumbu
PRD130962,Beras Ramos 5kg,Rp 65000,73,Sembako
PRD130963,,1000.00,17,Perawatan Pribadi
PRD130964,Le Minerale 600ml,Rp 3500,24,Minuman
PRD130965,Aqua Galon,Rp 21000,49,Minuman
PRD130966,Susu Frisian Flag Sachet,Rp 1.500,16,Minuman
PRD130967,Minyak Bimoli 2L,35000,7,Sembako
PRD130968,Aqua Gelas 240ml,Rp 1000,48,Minuman
PRD130969,Fanta Merah 390ml,5000.00,7,Minuman
PRD130970,Susu Dancow Sachet, 3500 ,25,Minuman
PRD130971,Aqua Galon,21000.00,34,Minuman
PRD130972,Sabun Lux Mawar,4500,61,Perawatan Pribadi
PRD130973,Pembalut Charm Cooling Fresh,Rp 18000,100.0,Perawatan Pribadi
PRD130974,Mie Sedap Goreng,Rp 2.900,86,Makanan
PRD130975,Susu Frisian Flag Sachet,1500.00,18,Minuman
PRD130976,Pasta Gigi Pepsodent 190g,,45,Perawatan Pribadi
,Bumbu Racik Indofood Sayur Asem,Rp 2500,5,Bumbu
PRD130978,Kecap Bango Pouch 220ml,Rp 11.000,20,Bumbu
PRD130979,Margarin Blue Band 200g,Rp 9.500,20,Sembako
PRD130980,,1500,42,Perawatan Pribadi
PRD130981,Sikat Gigi Formula,6000,6.0,Perawatan Pribadi
PRD130982,,Rp 10000,65,Perawatan Pribadi
PRD130983,Sabun Nuvo Biru,3500,56,Perawatan Pribadi
PRD130984,Kopi Torabika Susu,1500.00,85,Minuman
PRD130985,Sprite Botol 390ml,Rp 5000,19,Minuman
PRD130986,Shampo Sunsilk Sachet,1500,16,Perawatan Pribadi
PRD130987,Rokok Djarum Super,22000.00,73,Rokok
PRD130988,Pembersih Lantai Wipol 750ml,Rp 18.000,9.0,Pembersih
PRD130989,Teh Celup Sosro,7000,-7,Minuman
PRD130990,Aqua Botol 600ml,Rp 3500,11,Minuman
PRD130991,Shampo Clear Sachet,,20,
PRD130992,Kopi Nescafe Classic,Rp 5000,51,Minuman
PRD130993,Minyak Bimoli 2L,35000,28,Sembako
PRD130994,Obat Nyamuk Hit Spray,Rp 35.000,62,Lainnya
PRD130995,Pembalut Charm Cooling Fresh,18000.00,29,Perawatan Pribadi
PRD130996,Kopi Luwak White Koffie,Rp 2000,80,Minuman
PRD130997,Rokok Gudang Garam Filter, 23000 ,12.0,Rokok
PRD130998,Minyak Sania 2L,Rp 34.500,14,Sembako
PRD130999,Shampo Lifebuoy Sachet,Rp 1.000,59.0,Perawatan Pribadi
PRD131000,Kopi Nescafe Classic,5000.00,51,Minuman
