product_id,product_name,price,stock,category
PRD020851,,Rp 31000,48,Rokok
PRD020852,Kopi Luwak White Koffie,Rp 2000,96,Minuman
PRD020853,Rokok Marlboro Merah,Rp 38.000,94,Rokok
PRD020854,Pembalut Laurier Relax Night,Rp 20000,77,Perawatan Pribadi
PRD020855,Minyak Sania 2L,Rp 34500,1,Sembako
PRD020856,Fanta Merah 390ml,5000.00,23,Minuman
PRD020857,Minyak Filma 2L,Rp 34000,65,Sembako
PRD020858,Sabun Nuvo Biru,3500,2,Perawatan Pribadi
PRD020859,Susu Bear Brand,10500,84,Minuman
PRD020860,Kecap Bango Pouch 220ml, 11000 ,85,Bumbu
PRD020861,Beras Ramos 5kg,Rp 65.000,95,Sembako
PRD020862,Baterai Alkalin AA (2 pcs),15000,39.0,Lainnya
PRD020863,Deterjen Daia 850g,Rp 18.500,96,Pembersih
PRD020864,,7000.00,,Sembako
PRD020865,Rokok Djarum Super,22000,51,Rokok
PRD020866,Indomie Kuah Ayam Bawang,Rp 2.800,82,Makanan
PRD020867,Kopi Nescafe Classic, 5000 ,75,Minuman
PRD020868,Sabun Mandi Dettol,5000,51,Perawatan Pribadi
,Popok Sweety Bronze Pants L,Rp 48000,48,Perawatan Bayi
PRD020870,Margarin Forvita 200g,Rp 7.000,44,Sembako
PRD020871,Kecap Bango Pouch 220ml,11000.00,46,Bumbu
PRD020872,Kopi Nescafe Classic,5000,73,Minuman
PRD020873,Tisu Paseo 250s,18500,88.0,Lainnya
PRD020874,Minyak Filma 2L,,,Sembako
PRD020875,Bumbu Racik Indofood Nasi Goreng,Rp 2.500,51,Bumbu
PRD020876,Le Minerale 600ml,Rp 3.500,22,Minuman
PRD020877,Kecap Bango Pouch 220ml,11000.00,64,Bumbu
PRD020878,Sabun Nuvo Biru,,23,Perawatan Pribadi
PRD020879,Pasta Gigi Pepsodent 190g,Rp 12500,8,
PRD020880,Shampo Pantene Sachet,Rp 1.500,42,Perawatan Pribadi
PRD020881,Teh Pucuk Harum 350ml,4000.00,44,Minuman
PRD020882,Shampo Pantene Sachet,Rp 1.500,55,Perawatan Pribadi
PRD020883,Kopi Nescafe Classic, 5000 ,29,Minuman
PRD020884,Popok Sweety Bronze Pants L,Rp 48.000,43,Perawatan Bayi
PRD020885,Baterai Alkalin AA (2 pcs),Rp 15000,65,Lainnya
PRD020886,Mie Sedap Goreng,2900.00,0.0,Makanan
PRD020887,Tepung Tapioka Rose Brand 500g,8000.00,99,Sembako
PRD020888,Aqua Botol 600ml,Rp 3.500,40,Minuman
PRD020889,Pembalut Laurier Relax Night,20000,24,Perawatan Pribadi
PRD020890,Obat Nyamuk Hit Spray, 35000 ,16,Lainnya
PRD020891,Beras Pandan Wangi 5kg,70000,89,Sembako
PRD020892,Kopi Luwak White Koffie,,50,Minuman
PRD020893,Pasta Gigi Ciptadent 190g,10000.00,44,Perawatan Pribadi
PRD020894,Sabun Nuvo Biru,3500,60,
PRD020895,Popok Sweety Bronze Pants L,,77,Perawatan Bayi
PRD020896,Minyak Bimoli 2L,Rp 35.000,27,Sembako
PRD020897,Obat Nyamuk Baygon Bakar, 6000 ,3.0,
PRD020898,Deterjen Rinso Anti Noda 700g,Rp 22.000,99,Pembersih
PRD020899,Sabun Cuci Piring Sunlight 460ml,Rp 11000,74.0,Pembersih
PRD020900,Minyak Bimoli 2L,Rp 35.000,52,Sembako
PRD020901,Kopi Torabika Susu,1500,20,Minuman
PRD020902,Kecap ABC Pouch 220ml,Rp 9500,-57,Bumbu
PRD020903,Obat Nyamuk Hit Spray,35000,33.0,Lainnya
PRD020904,Teh Celup Sosro,7000.00,70,Minuman
PRD020905,Shampo Lifebuoy Sachet,1000,22,Perawatan Pribadi
PRD020906,Pembersih Lantai Super Pell 770ml,13500,25,Pembersih
PRD020907,Beras Ramos 5kg, 65000 ,16,Sembako
PRD020908,Susu Indomilk Sachet,Rp 1.500,68,Minuman
PRD020909,Shampo Lifebuoy Sachet,1000,18,Perawatan Pribadi
PRD020910,Indomie Kari Ayam,Rp 2800,-1,
PRD020911,Susu Frisian Flag Sachet,1500,51,Minuman
PRD020912,Baterai Alkalin AA (2 pcs),Rp 15.000,3,
PRD020913,Obat Nyamuk Baygon Bakar,6000.00,46.0,Lainnya
PRD020914,Kopi Torabika Susu,Rp 1.500,-61,
PRD020915,Kopi Luwak White Koffie,2000,72,Minuman
PRD020916,Le Minerale 600ml,3500.00,0,Minuman
PRD020917,Shampo Clear Sachet,Rp 1500,68,
PRD020918,Indomie Kari Ayam,Rp 2.800,64,Makanan
PRD020919,Kopi Kapal Api Sachet,Rp 1500,10,Minuman
PRD020920,Kopi ABC Susu,Rp 1.500,56,Minuman
PRD020921,Sabun Mandi Dettol,Rp 5000,87,Perawatan Pribadi
PRD020922,Baterai ABC Sedang (2 pcs),Rp 10000,95,
PRD020923,Susu Dancow Sachet,Rp 3500,21.0,Minuman
PRD020924,Margarin Forvita 200g,Rp 7000,-45,Sembako
PRD020925,Susu Frisian Flag Sachet,1500,80,Minuman
PRD020926,Margarin Blue Band 200g,9500.00,,Sembako
PRD020927,Minyak Sania 2L,34500,51,Sembako
PRD020928,Baterai Alkalin AA (2 pcs),Rp 15.000,40,Lainnya
PRD020929,Susu Indomilk Sachet,Rp 1.500,88,Minuman
PRD020930,Pembalut Charm Cooling Fresh, 18000 ,79,Perawatan Pribadi
PRD020931,Coca Cola Botol 390ml, 5000 ,-31,Minuman
PRD020932,Kecap ABC Pouch 220ml,Rp 9.500,62,Bumbu
PRD020933,Indomie Kuah Soto,Rp 2.800,54,Makanan
PRD020934,Beras Ramos 5kg,,31,Sembako
PRD020935,,1000.00,32,Minuman
PRD020936,Tepung Beras Rose Brand 500g,7500.00,28,Sembako
PRD020937,Kopi Torabika Susu,Rp 1.500,22,Minuman
PRD020938,Indomie Goreng,Rp 3.000,100,Makanan
PRD020939,Tepung Tapioka Rose Brand 500g,Rp 8000,91,Sembako
PRD020940,Shampo Sunsilk Sachet,1500,54,Perawatan Pribadi
PRD020941,Pembersih Lantai Wipol 750ml,18000.00,87,Pembersih
PRD020942,Minyak Curah 1L,Rp 16000,100,Sembako
PRD020943,Aqua Botol 600ml,3500.00,-35,Minuman
PRD020944,Teh Sariwangi Celup,Rp 6500,,Minuman
PRD020945,Baterai Alkalin AA (2 pcs),15000,-94,Lainnya
PRD020946,, 15000 ,93,Sembako
PRD020947,Minyak Sania 2L,34500.00,73,Sembako
PRD020948,Popok MamyPoko Pants M,Rp 55.000,76,Perawatan Bayi
PRD020949,Gula Curah 1kg,Rp 15.000,66,Sembako
PRD020950,Minyak Filma 2L,Rp 34000,98,Sembako
PRD020951,Pembersih Lantai Super Pell 770ml, 13500 ,20,Pembersih
PRD020952,Sabun Nuvo Biru,3500,84.0,Perawatan Pribadi
PRD020953,Popok Sweety Bronze Pants L,48000,77.0,Perawatan Bayi
PRD020954,Minyak Sania 2L,34500.00,54,Sembako
PRD020955,Garam Kapal 250g,Rp 3000,55,Bumbu
PRD020956,Teh Celup Sosro,Rp 7000,56.0,Minuman
PRD020957,Gula Pasir Gulaku 1kg,16000.00,,Sembako
PRD020958,Bumbu Racik Indofood Sayur Asem,2500,9,Bumbu
PRD020959,Pembalut Laurier Relax Night, 20000 ,49,Perawatan Pribadi
PRD020960,Pasta Gigi Ciptadent 190g,10000,100,Perawatan Pribadi
PRD020961,Bumbu Racik Indofood Sayur Asem,2500.00,61,Bumbu
PRD020962,Margarin Forvita 200g,Rp 7.000,,
PRD020963,,3500,21,Minuman
PRD020964,,,,Pembersih
PRD020965,Rokok Marlboro Merah,38000,9,Rokok
PRD020966,Kopi ABC Susu,1500,75.0,Minuman
PRD020967,Deterjen Attack Jaz1 800g,Rp 19000,13.0,Pembersih
PRD020968,Tepung Terigu Segitiga Biru 1kg,13000,71.0,Sembako
PRD020969,Pembalut Laurier Relax Night,20000,60,
PRD020970,Gula Curah 1kg,Rp 15000,-73,Sembako
PRD020971,Rokok Sampoerna Mild,Rp 30000,63,Rokok
PRD020972,Pembalut Laurier Relax Night, 20000 ,84,Perawatan Pribadi
,Teh Celup Sosro,7000.00,,Minuman
PRD020974,Rokok Sampoerna Mild,,19,Rokok
PRD020975,,Rp 2800,4,
PRD020976,Indomie Kuah Ayam Bawang, 2800 ,64,
PRD020977,,1500,,Perawatan Pribadi
PRD020978,Saus Sambal Indofood 340ml,Rp 14.500,48,Bumbu
,Kopi Torabika Susu,Rp 1500,61.0,Minuman
PRD020980,Pembersih Lantai Wipol 750ml,18000,53,Pembersih
PRD020981,,Rp 5000,62,Minuman
,Deterjen Attack Jaz1 800g,19000,68.0,Pembersih
PRD020983,Minyak Bimoli 2L,35000,-52,Sembako
PRD020984,Margarin Forvita 200g,7000.00,58,Sembako
PRD020985,Kecap ABC Pouch 220ml,9500,22.0,Bumbu
,Tisu Paseo 250s,18500.00,17,Lainnya
,Deterjen Attack Jaz1 800g, 19000 ,46,Pembersih
PRD020988,Shampo Clear Sachet,Rp 1500,-52,Perawatan Pribadi
PRD020989,Rokok Djarum Super,22000,99.0,Rokok
PRD020990,Pasta Gigi Ciptadent 190g,10000,3,Perawatan Pribadi
PRD020991,Minyak Bimoli 2L,35000.00,55,Sembako
PRD020992,Garam Kapal 250g,3000.00,16,Bumbu
,Sabun Nuvo Biru,Rp 3.500,1,Perawatan Pribadi
PRD020994,,Rp 1500,33,Perawatan Pribadi
PRD020995,Kopi ABC Susu,Rp 1.500,-21,Minuman
PRD020996,Sabun Cuci Piring Mama Lemon 400ml,Rp 9500,94.0,Pembersih
PRD020997,Kapur Barus Bagus,Rp 15000,0,Lainnya
PRD020998,Kopi Luwak White Koffie,Rp 2.000,27,Minuman
PRD020999,Susu Indomilk Sachet,Rp 1500,29,Minuman
PRD021000,Indomie Kuah Ayam Bawang,Rp 2800,23,Makanan
