product_id,product_name,price,stock,category
PRD030850,Susu Bear Brand,Rp 10500,25,Minuman
PRD030851,Deterjen Attack Jaz1 800g, 19000 ,60,Pembersih
PRD030852,Minyak Bimoli 2L,Rp 35000,12,
PRD030853,Beras Ramos 5kg,Rp 65.000,59,Sembako
PRD030854,Fanta Merah 390ml,Rp 5.000,16,Minuman
PRD030855,Sabun Mandi Dettol,Rp 5.000,26,
PRD030856,Pembalut Charm Cooling Fresh,18000.00,30,Perawatan Pribadi
PRD030857,Aqua Botol 600ml,Rp 3.500,60,Minuman
PRD030858,Sikat Gigi Formula,Rp 6000,13,Perawatan Pribadi
PRD030859,Obat Nyamuk Baygon Bakar,Rp 6000,7,Lainnya
PRD030860,Sabun Mandi Dettol,5000.00,-4,Perawatan Pribadi
PRD030861,Tisu Paseo 250s,,50,Lainnya
PRD030862,Margarin Blue Band 200g, 9500 ,7,Sembako
PRD030863,Kopi Nescafe Classic,Rp 5000,-22,Minuman
PRD030864,Mie Sedap Goreng,Rp 2900,75,Makanan
PRD030865,Indomie Kuah Soto,2800,-98,Makanan
PRD030866,Kopi Kapal Api Sachet, 1500 ,2,Minuman
PRD030867,Kopi Torabika Susu, 1500 ,42,Minuman
PRD030868,Rokok Surya 16,Rp 31.000,63,Rokok
PRD030869,Bumbu Racik Indofood Nasi Goreng,2500.00,81,Bumbu
PRD030870,, 15000 ,10,Lainnya
PRD030871,Indomie Kuah Soto,Rp 2.800,86,Makanan
PRD030872,Margarin Blue Band 200g,9500,55,Sembako
PRD030873,Pembersih Lantai Super Pell 770ml,13500,-13,Pembersih
PRD030874,Sabun Mandi Dettol,5000.00,96,Perawatan Pribadi
PRD030875,Tepung Terigu Segitiga Biru 1kg,13000,69,Sembako
PRD030876,Indomie Kuah Ayam Bawang,2800,8,Makanan
PRD030877,Rokok Surya 16,31000.00,59,Rokok
PRD030878,Aqua Botol 600ml, 3500 ,70,Minuman
PRD030879,Baterai Alkalin AA (2 pcs),Rp 15.000,66,Lainnya
PRD030880,Deterjen Attack Jaz1 800g,Rp 19000,69,Pembersih
PRD030881,Bumbu Racik Indofood Sayur Asem,2500.00,37,Bumbu
PRD030882,Pembersih Lantai Wipol 750ml,18000.00,-4,Pembersih
PRD030883,Sikat Gigi Formula,6000,,Perawatan Pribadi
PRD030884,Indomie Kuah Ayam Bawang,2800,,Makanan
PRD030885,Margarin Forvita 200g,7000.00,22,Sembako
PRD030886,Susu Indomilk Sachet,1500.00,83,Minuman
PRD030887,Tisu Paseo 250s,,45,Lainnya
PRD030888,Susu Frisian Flag Sachet,,66,Minuman
PRD030889,Teh Sariwangi Celup, 6500 ,32.0,Minuman
PRD030890,Saus Sambal Indofood 340ml,Rp 14500,67,Bumbu
PRD030891,Margarin Blue Band 200g,Rp 9500,81,Sembako
PRD030892,Shampo Sunsilk Sachet,Rp 1.500,68,Perawatan Pribadi
,Minyak Curah 1L,16000,2,Sembako
PRD030894,Kopi Torabika Susu, 1500 ,44,Minuman
PRD030895,Tisu Paseo 250s,18500,38,Lainnya
PRD030896,Indomie Kuah Ayam Bawang,2800.00,16,Makanan
PRD030897,Kopi Luwak White Koffie,2000.00,34,Minuman
PRD030898,Tisu Tessa 250s,Rp 17000,-22,Lainnya
PRD030899,Kecap Bango Pouch 220ml,11000,70,Bumbu
PRD030900,Minyak Filma 2L,Rp 34.000,89,Sembako
PRD030901,Shampo Pantene Sachet,1500.00,18,Perawatan Pribadi
,Indomie Goreng,3000,44.0,Makanan
PRD030903,Aqua Galon,Rp 21000,79,Minuman
PRD030904,Teh Pucuk Harum 350ml,4000,19.0,Minuman
PRD030905,Pembalut Charm Cooling Fresh,Rp 18000,3,Perawatan Pribadi
PRD030906,Gula Curah 1kg,15000.00,33,Sembako
PRD030907,Gula Pasir Gulaku 1kg,Rp 16.000,,Sembako
PRD030908,Le Minerale 600ml,Rp 3500,74,Minuman
PRD030909,Tepung Beras Rose Brand 500g,,7,Sembako
PRD030910,Tepung Tapioka Rose Brand 500g,8000.00,41,Sembako
PRD030911,Tepung Beras Rose Brand 500g,7500.00,,Sembako
PRD030912,Sikat Gigi Formula,Rp 6.000,46.0,Perawatan Pribadi
PRD030913,Saus Sambal ABC 340ml,Rp 15.000,94,Bumbu
PRD030914,Beras Ramos 5kg,65000,56,Sembako
PRD030915,Gula Curah 1kg,15000.00,7,Sembako
PRD030916,Kopi Nescafe Classic,5000,81,
,Kopi ABC Susu,Rp 1.500,34,Minuman
PRD030918,Sabun Mandi Dettol, 5000 ,69,
PRD030919,Minyak Sania 2L,34500.00,59,Sembako
PRD030920,Saus Sambal Indofood 340ml,Rp 14500,74,Bumbu
PRD030921,Pasta Gigi Ciptadent 190g,Rp 10000,41,Perawatan Pribadi
PRD030922,Popok MamyPoko Pants M,Rp 55.000,76,Perawatan Bayi
PRD030923,Indomie Kuah Soto,Rp 2800,57,Makanan
PRD030924,Obat Nyamuk Baygon Bakar,Rp 6000,72,Lainnya
PRD030925,Deterjen Daia 850g, 18500 ,17,Pembersih
PRD030926,Pasta Gigi Pepsodent 190g,Rp 12.500,3,Perawatan Pribadi
PRD030927,Pasta Gigi Pepsodent 190g,Rp 12500,47,Perawatan Pribadi
PRD030928,Margarin Forvita 200g,Rp 7000,72,Sembako
PRD030929,Deterjen Rinso Anti Noda 700g,Rp 22.000,66,Pembersih
PRD030930,Sabun Cuci Piring Mama Lemon 400ml,9500,40,Pembersih
PRD030931,Pasta Gigi Pepsodent 190g,Rp 12.500,24,Perawatan Pribadi
PRD030932,Baterai Alkalin AA (2 pcs),15000,66,Lainnya
,Sabun Nuvo Biru,3500,93,Perawatan Pribadi
PRD030934,Kapur Barus Bagus,Rp 15.000,60,Lainnya
PRD030935,,18000,,Perawatan Pribadi
PRD030936,Tepung Terigu Segitiga Biru 1kg,Rp 13.000,74,
PRD030937,Aqua Botol 600ml,Rp 3500,,Minuman
PRD030938,Gula Curah 1kg,15000.00,21,Sembako
PRD030939,Shampo Lifebuoy Sachet,1000,45,Perawatan Pribadi
PRD030940,,Rp 10.000,61,Perawatan Pribadi
PRD030941,Margarin Blue Band 200g,Rp 9.500,81,Sembako
PRD030942,Garam Kapal 250g,Rp 3000,25.0,Bumbu
PRD030943,Susu Frisian Flag Sachet,Rp 1500,,
PRD030944,Bumbu Racik Indofood Sayur Asem,Rp 2.500,-86,Bumbu
PRD030945,Baterai Alkalin AA (2 pcs), 15000 ,-22,Lainnya
PRD030946,Saus Sambal ABC 340ml,Rp 15.000,10,Bumbu
PRD030947,Gula Curah 1kg,15000,76,Sembako
PRD030948,Mie Sedap Goreng,Rp 2.900,44,Makanan
PRD030949,Sabun Cuci Piring Sunlight 460ml,Rp 11000,58,Pembersih
PRD030950,Rokok Gudang Garam Filter,Rp 23.000,-15,Rokok
PRD030951,,Rp 1500,43.0,Perawatan Pribadi
PRD030952,Pasta Gigi Pepsodent 190g,12500,37,Perawatan Pribadi
,Rokok Djarum Super,22000.00,84,Rokok
PRD030954,Shampo Clear Sachet,1500,-85,Perawatan Pribadi
PRD030955,Rokok Surya 16,31000,4,Rokok
PRD030956,Gula Curah 1kg,15000.00,75,Sembako
PRD030957,Susu Frisian Flag Sachet,,-78,Minuman
PRD030958,Minyak Filma 2L,34000,12,Sembako
PRD030959,Kecap ABC Pouch 220ml,9500,-94,Bumbu
PRD030960,Pembersih Lantai Wipol 750ml,Rp 18.000,92,Pembersih
PRD030961,Tepung Terigu Segitiga Biru 1kg,Rp 13000,-68,Sembako
PRD030962,Beras Pandan Wangi 5kg,Rp 70000,5,Sembako
PRD030963,Minyak Bimoli 2L,Rp 35000,41,
PRD030964,Tepung Tapioka Rose Brand 500g,8000.00,73.0,Sembako
PRD030965,Tepung Beras Rose Brand 500g,7500,22,Sembako
PRD030966,Kecap Bango Pouch 220ml,Rp 11.000,77,Bumbu
PRD030967,Pasta Gigi Ciptadent 190g,10000.00,46,Perawatan Pribadi
PRD030968,Pasta Gigi Ciptadent 190g,10000.00,82,Perawatan Pribadi
PRD030969,Kecap Bango Pouch 220ml,11000,10.0,Bumbu
PRD030970,Korek Api Gas Tokai,Rp 3000,91,Lainnya
PRD030971,Kopi Kapal Api Sachet,,-9,Minuman
PRD030972,Garam Refina 250g,3500,7,Bumbu
PRD030973,Kecap ABC Pouch 220ml,9500,24,Bumbu
PRD030974,Margarin Forvita 200g,7000,23.0,Sembako
PRD030975,Sprite Botol 390ml,Rp 5000,88,Minuman
PRD030976,,Rp 2000,85,Minuman
PRD030977,,Rp 20.000,57.0,Perawatan Pribadi
PRD030978,Indomie Goreng, 3000 ,26,Makanan
PRD030979,Kopi Kapal Api Sachet,Rp 1500,66,Minuman
PRD030980,Minyak Sania 2L,Rp 34500,11,
PRD030981,Indomie Goreng,3000.00,4,Makanan
PRD030982,Indomie Kuah Soto,2800,18,Makanan
,,Rp 12500,65,Perawatan Pribadi
PRD030984,Kopi Luwak White Koffie,,50,Minuman
PRD030985,Kopi Kapal Api Sachet, 1500 ,34,Minuman
,Deterjen Attack Jaz1 800g,19000,74,Pembersih
PRD030987,Teh Sariwangi Celup,Rp 6500,31,Minuman
PRD030988,Beras Ramos 5kg,65000.00,25,Sembako
PRD030989,Gula Pasir Gulaku 1kg,Rp 16000,80,Sembako
PRD030990,Saus Sambal ABC 340ml,Rp 15.000,25,Bumbu
PRD030991,Teh Sariwangi Celup,6500,0,Minuman
PRD030992,Susu Dancow Sachet,3500.00,-7,Minuman
PRD030993,Indomie Kari Ayam,2800,7,Makanan
PRD030994,Korek Api Gas Tokai, 3000 ,88,Lainnya
PRD030995,Obat Nyamuk Baygon Bakar,Rp 6.000,78.0,Lainnya
PRD030996,Rokok Djarum Super,Rp 22.000,4,Rokok
PRD030997,Deterjen Daia 850g,Rp 18500,44,Pembersih
PRD030998,Sprite Botol 390ml,Rp 5.000,-40,Minuman
PRD030999,Rokok Surya 16,Rp 31000,50,Rokok
PRD031000,Gula Pasir Gulaku 1kg,16000,96,Sembako
